Raman shift [1/cm],AT1,AT2,AT3,AT4,AT7,AT8,AT9,AT10,AT11,AT12,AT13,AT14,AT15,AT16,AT17,AT18
1098,502.8866307,491.5806972,427.0996907,359.5944332,116.7722931,1003.075008,206.2554122,499.9714875,654.9060752,17599.77564,1899.461239,8702.454273,1185.276392,0.038417946,428.0777578,1042.863214
1096,670.8431381,497.9259117,603.6212763,381.6620205,155.9564399,1143.465362,220.9652383,518.0280171,790.0905036,17699.3471,1970.535975,8758.869084,1317.167451,0,593.072143,1016.238281
1094,975.0236089,525.8316203,933.2184884,460.2026434,217.3344878,1326.04809,232.1807238,518.7444837,1052.74586,17727.37139,2108.571785,8788.512452,1519.300194,0.665733521,880.4378183,1020.297124
1092,1555.875396,517.9874131,1468.847005,601.2917713,300.7055762,1568.086969,256.1481772,490.1044899,1461.744242,17842.10409,2366.868276,8802.152835,1865.531614,0,1374.90845,1064.198326
1090,2380.963603,490.2831396,2148.932549,787.3976822,388.5191698,1930.175809,324.7591794,554.9529985,1975.743318,18064.3593,2717.341902,8834.124507,2360.959744,0.197868474,2037.670065,1058.524389
1088,3135.372321,535.8956365,2703.785273,922.103926,454.0959065,2292.820249,460.6860196,692.918083,2425.915215,18025.14435,3084.747883,8860.179572,2844.543182,18.87068374,2632.652027,970.4726787
1086,3479.655837,557.8753412,2820.337905,945.2277286,573.8986721,2400.395581,578.5244884,691.2830676,2618.795045,17397.64604,3342.629406,8900.769036,3031.482437,45.82486836,2902.96964,994.9262955
1084,3229.470669,523.5543772,2477.419997,896.1806523,692.9111778,2184.19572,563.4407872,645.8721593,2447.48342,16199.33158,3464.149323,8949.684048,2779.261167,54.16421184,2715.917585,1032.779595
1082,2494.814159,476.1840925,1895.181199,780.1215542,767.4760416,1821.393592,490.3839929,673.9685849,1975.141405,14711.05296,3540.108188,8965.812093,2196.422496,46.27437238,2157.99643,968.1389946
1080,1627.020883,453.5928216,1300.824105,612.3555701,844.7620392,1493.325926,459.6447797,717.1346661,1410.815681,13239.04045,3625.384628,8959.582245,1543.461809,62.14587879,1480.640769,889.6307744
1078,958.3085714,469.7302081,827.2522555,494.649622,938.7102567,1220.500705,404.0632719,728.1798408,959.8213288,11994.59746,3676.642142,8987.850513,1040.536481,112.2312998,925.5378142,861.3049003
1076,568.3867448,519.2547453,556.5184755,457.5386161,992.7803077,998.424771,316.7298969,747.6493763,689.1417174,11158.17765,3691.79005,9022.81803,736.3138651,149.2729441,581.4462775,776.4016653
1074,374.9463526,518.1655939,437.3569428,418.0619096,1004.600247,879.5241987,281.2506687,716.5277872,583.6542256,10925.34907,3705.241416,9044.284001,546.4881285,154.825691,399.2433916,729.6977031
1072,262.3679064,443.0945726,370.4610234,377.2471678,965.5436873,842.7231563,281.7583296,678.3881166,538.3595443,10908.8842,3708.847605,9073.164466,471.7038917,151.6644722,309.01773,724.1888418
1070,179.1350995,384.7090615,320.0942561,398.1945589,891.6858434,805.0615789,268.8971045,723.0526452,465.057487,10652.01509,3680.47236,9111.31761,515.0100906,186.524347,266.9094262,691.0283682
1068,138.228205,407.9300282,294.7197523,430.9749644,849.1760393,759.6277959,296.6832559,758.7767801,390.7708116,10475.64323,3629.871165,9134.307161,537.0639865,283.8119127,234.76777,751.5459758
1066,125.1656255,446.1516229,258.2591769,407.9788504,778.4142255,732.639156,305.5326168,714.3319301,329.3239546,10672.53272,3503.672717,9188.528665,519.3230747,366.1503619,212.4119632,873.6112174
