Raman shift [1/cm],IF1,IF2,IF3,IF4,IF5,IF6,IF7,IF8,IF9,IF10,IF11,IF12,IF13,IF14,IF15,IF16
2356,1702.473914,917.9386425,2153.576576,1146.252854,1778.094833,1344.059116,600.983122,3324.319205,1415.301278,8663.493957,2946.136737,3672.349656,9840.382806,4192.266899,2112.685113,398.9327532
2354,1749.351846,879.5412959,2193.457578,1363.308738,2047.413318,1376.936332,643.4670304,3391.700179,1325.347248,8160.159604,2858.740329,3483.875526,9297.795788,3927.673937,2291.874856,424.5208715
2352,1685.484407,911.2417756,2160.994913,1482.129698,2054.957831,1445.55938,574.5082634,3330.705219,1332.789247,7969.001119,2994.776251,3283.661926,8784.058964,3732.775366,2502.398368,356.0319905
2350,1597.322753,1006.002356,2030.52932,1460.022067,2006.289145,1483.707975,510.9668697,3347.757023,1319.131175,7953.101523,3210.802837,3321.078643,8365.136345,3579.621484,2551.973942,330.3550442
2348,1589.559027,961.4707163,1950.693906,1394.815451,2049.768106,1503.982216,546.3607297,3375.679121,1268.215319,7889.905508,3395.794852,3363.770625,8211.452401,3585.125617,2497.769219,392.5579078
2346,1664.42806,843.9682151,1962.768784,1337.655619,2001.770033,1514.274914,642.9178922,3226.674355,1217.454672,7908.923455,3475.066059,3263.716331,8418.809633,3829.842789,2439.727995,393.0944181
2344,1705.822442,822.5813028,2010.529662,1319.633033,1878.02577,1494.060928,745.9883768,3176.000828,1199.166107,8024.390531,3461.690249,3245.656487,8801.381906,4142.0071,2395.782153,347.6012141
2342,1661.530476,883.7711336,2075.837787,1372.236268,1942.563262,1460.3651,785.8244429,3506.532893,1235.835461,8010.939509,3456.290067,3422.541927,9157.342867,4300.471012,2377.020487,399.3753802
2340,1670.073879,970.1842921,2147.603929,1455.128402,2068.560386,1485.235226,681.2819452,3668.522583,1324.348392,7936.090912,3486.421728,3492.186491,9548.960066,4351.368678,2426.047165,428.406248
2338,1736.745729,1032.090126,2187.07123,1581.172077,2028.181658,1571.377284,679.4319896,3579.543513,1389.916177,7913.326131,3439.329723,3526.747467,9804.338771,4343.690668,2490.595923,426.7999642
2336,1748.490874,1040.553566,2209.870102,1638.606653,1983.619313,1596.649927,802.8626756,3629.91461,1408.904719,7918.879173,3429.270447,3541.475185,9829.482596,4326.124805,2542.04272,423.3285518
2334,1709.106697,992.5655197,2245.019114,1562.883177,2107.777642,1528.368349,854.9177048,3802.848879,1424.454086,7890.373815,3596.329413,3459.057643,9733.087088,4338.733498,2569.949062,397.653192
2332,1734.183302,902.652603,2265.041814,1571.681414,2171.549566,1537.172168,860.2561599,3737.89219,1458.804446,7847.079913,3752.712338,3453.720177,9616.276155,4341.23861,2552.123398,380.8224239
2330,1771.167245,833.9562776,2261.270482,1804.351882,2116.575086,1682.776357,884.6262448,3803.473892,1516.291993,7798.763653,3745.835341,3595.856689,9606.775525,4271.779444,2600.482813,453.2741221
2328,1751.455712,886.0697127,2257.669839,1923.596174,2099.647138,1719.600159,839.560395,4142.996944,1574.085616,7715.220876,3745.856598,3598.099261,9714.398826,4200.662498,2692.469659,498.7487465
2326,1708.36751,946.322936,2271.768859,2038.580838,2166.914303,1595.012245,736.1843072,4341.631908,1530.887561,7552.89762,3760.082468,3468.871904,9566.378394,4088.877378,2680.479915,479.6729025
2324,1686.288307,874.7110144,2290.710512,2484.711752,2308.987842,1582.941778,655.9428423,4156.469097,1331.305816,7277.022472,3592.779723,3443.843239,8967.476152,3797.757331,2641.799838,496.4076426
2322,1630.476785,844.1649155,2274.850615,2737.366152,2611.456316,1749.222703,541.6716284,3984.274844,1127.1268,6875.363108,3368.614156,3344.516017,8372.962303,3400.244264,2843.903885,501.3499595
2320,1521.845035,868.0715553,2161.559576,2713.779925,2721.309533,1800.891371,538.5957285,3976.960708,1118.412134,6448.395959,3310.795471,3180.303498,7663.863219,3036.554931,2977.535338,475.8015823
2318,1449.508399,818.0637481,2014.615851,2868.604926,2589.232645,1778.253847,624.1342996,3858.475281,1110.123607,6143.852765,3442.996851,3014.712009,6606.300845,2690.364597,2990.180295,474.3208161
2316,1432.851978,728.7009291,1944.548961,3057.120758,2493.201429,1844.064459,616.5697836,3622.75963,959.2713871,5941.101788,3631.266274,2860.238519,5606.918571,2371.709898,3125.928179,460.7899367
2314,1365.117577,747.8523483,1937.778685,2875.767182,2493.996787,1844.378957,536.7275383,3675.830467,943.1000421,5721.166195,3760.454106,2779.57019,5244.838555,2202.634784,3275.399855,368.9189458
2312,1268.262117,804.9235918,1911.77918,3128.738045,2546.360124,1744.035977,569.1858317,3932.278913,1092.649517,5591.59889,3789.216413,2772.369414,5313.064245,2134.864108,3174.248788,348.9902166
2310,1274.087982,811.3069186,1883.670909,3584.282652,2634.10109,1750.356156,595.3863151,3936.311169,1101.504474,5596.484651,3715.428371,2716.556206,5620.673168,2171.103188,3159.37842,450.6886089
2308,1309.126064,816.0942742,1869.732635,3457.700507,2610.010934,1789.329869,571.0198804,3686.660806,1049.545554,5724.982749,3635.488552,2679.933296,6127.999809,2377.326769,3310.570133,465.189416
2306,1257.47756,884.8226977,1839.439039,2953.692266,2476.430504,1693.706843,627.3630163,3646.232499,1148.180568,5928.909794,3729.767207,2737.126114,6739.491468,2744.636667,3326.647646,322.3398516
2304,1268.008858,933.954924,1797.931637,2938.338457,2469.350736,1661.583302,710.4968625,3945.056984,1169.122508,6075.420442,4009.912857,2751.1331,7361.728867,3178.784755,3239.990398,324.3464483
2302,1360.106292,930.1513436,1772.727234,3191.086529,2397.106,1719.282541,677.1565409,4105.615713,1212.662593,6190.277486,4131.058528,2831.602172,8151.646377,3592.317248,3073.8307,450.6916354
2300,1441.954235,946.8443277,1838.466098,3240.294025,2278.537032,1669.313655,683.5560655,4041.4019,1288.524858,6217.505245,4031.086273,3049.05021,9043.625525,3882.731766,2874.772654,444.0424554
2298,1516.068383,972.4547734,1968.020413,3153.301039,2281.769746,1556.397441,789.6793993,4115.159415,1244.383129,6110.920785,3858.88698,3269.770811,9684.139403,4010.175281,2785.033929,362.8964987
2296,1588.228138,929.8203293,2025.778183,3209.87305,2319.938055,1626.050934,789.0820451,4349.027477,1136.089168,6018.22338,3669.159446,3330.942762,9908.136804,4003.199833,2815.062164,439.0259913
2294,1509.332558,888.8833693,2014.275275,3247.334636,2250.458139,1744.013539,745.3067927,4333.580635,1173.731725,5978.857095,3572.886784,3242.526265,9940.11443,3883.758085,2771.157584,494.5454976
2292,1394.552268,909.4633625,2029.829207,3244.515928,2306.814302,1707.385946,804.0950707,4251.393768,1236.16683,5756.989807,3677.47168,3107.654248,9721.621068,3705.411947,2830.992339,495.31836
2290,1417.975742,965.6897498,2007.577756,3342.411416,2460.53908,1635.861419,833.2956805,4257.616869,1242.921163,5496.456047,3869.461702,2962.849709,9236.780705,3557.796984,2971.18535,517.1639415
2288,1500.315603,988.2965064,1901.431938,3453.486284,2447.069361,1700.493218,735.3550344,4267.031565,1232.082634,5414.145427,3985.502839,2823.099713,8808.042907,3513.586847,2953.488767,539.6444349
2286,1446.962189,958.160774,1866.666349,3427.323631,2356.404904,1775.269206,698.3666502,4354.29334,1183.154459,5304.83699,4018.605257,2778.019666,8718.310124,3518.691016,2869.101901,513.2065549
2284,1363.119261,934.8922973,1914.492746,3624.845896,2450.57349,1752.95901,695.5674335,4517.228733,1134.792909,5130.390694,3965.814803,2842.852016,8778.642546,3382.023293,2988.368945,519.6427632
2282,1366.665474,990.3783257,1940.345493,3859.599044,2520.560448,1732.349978,675.289383,4536.693894,1159.311876,4985.534881,3858.380558,2862.18551,8796.723146,3207.330824,3180.143982,563.7752203
2280,1388.258096,1093.383666,1922.376476,3767.028524,2390.971852,1805.006211,683.8558188,4433.446446,1286.291431,4922.981945,3808.498748,2817.757374,8698.492325,3181.170433,3228.791895,598.7510798
2278,1357.228331,1123.040666,1897.612201,3618.577194,2301.431,1872.114768,737.5648036,4384.06829,1377.930683,4890.157646,3937.109093,2821.5531,8422.870692,3197.918652,3182.102984,600.972279
2276,1359.96306,1045.304533,1829.31678,3920.05709,2415.30203,1812.978631,743.5472139,4292.097945,1228.022483,4788.322985,4167.645903,2790.890143,7972.892682,3036.237834,3131.014119,560.6613879
2274,1334.153584,1031.444624,1793.621036,4269.501455,2546.797484,1743.601026,694.8473797,4307.22131,1054.982478,4596.519043,4125.959648,2689.219039,7580.881302,2843.861511,3054.932071,529.4953459
2272,1258.572631,1089.264184,1819.698323,4324.570611,2617.992465,1794.563606,616.6537767,4429.309657,1150.800284,4496.988335,3847.615345,2641.265474,7472.218577,2697.526799,3034.492425,577.3305386
2270,1210.177008,1059.438572,1833.41182,4341.689348,2688.210401,1875.584179,577.2448021,4492.690141,1354.656016,4498.505311,3725.815895,2692.427229,7472.440231,2529.817834,3115.676165,665.9244432
2268,1221.403414,941.6084896,1803.298495,4499.152529,2708.29441,1828.570636,641.348924,4476.529301,1299.498988,4347.191112,3861.533059,2730.209147,7238.722647,2379.667839,3160.196532,682.8459999
2266,1265.182037,918.7278884,1790.676359,4411.960026,2636.12364,1747.665651,696.6518207,4367.350683,1141.81199,4121.351866,4002.281998,2737.518887,6961.123771,2300.034837,3140.199904,653.3530557
2264,1289.428972,968.3957352,1777.432477,4339.800556,2600.125086,1769.419246,644.2803992,4171.960019,1149.034812,4128.473657,4101.247445,2625.629411,6762.849734,2314.924532,3190.461458,634.1576985
2262,1242.015931,1007.861654,1742.786686,4557.792997,2651.734069,1786.65821,582.9703235,4171.293897,1244.016262,4287.812957,4176.24067,2470.871297,6747.933351,2355.419411,3218.583728,608.0293816
2260,1187.180777,1014.222182,1727.483191,4686.495224,2650.573248,1703.354136,645.5806063,4411.27255,1276.907363,4328.580714,4192.04787,2500.474272,7103.367718,2381.748413,3096.080034,552.6328254
2258,1259.199248,949.0685536,1762.711033,4435.598981,2498.147312,1724.927238,761.7361103,4417.381393,1338.486174,4356.864622,4191.580699,2694.438998,7714.819171,2524.393415,3038.069357,510.9704354
2256,1341.419034,901.7167449,1811.868839,4402.837503,2331.257887,1838.139941,780.8302142,4319.016915,1193.469544,4390.421784,4180.134288,2740.871986,8099.776569,2727.702497,3063.909282,493.3467807
2254,1339.614642,956.3398672,1833.394519,4676.737619,2356.22622,1881.697514,720.5583977,4453.796215,1013.436382,4372.663677,4140.818072,2695.155835,8222.476729,2743.284382,3029.113071,511.5637552
2252,1310.871405,1022.70041,1844.778811,4829.104355,2485.906159,1857.638459,705.6371024,4699.384775,1125.705037,4325.418608,4105.394865,2744.049074,8222.208467,2575.036024,2968.188149,554.2687485
2250,1299.193333,999.1225087,1872.649478,4797.474284,2455.293788,1868.535525,747.8339981,4734.722136,1282.814452,4222.666528,4090.655322,2793.474394,8038.922796,2404.452248,3027.000363,583.0584015
2248,1238.351606,999.478006,1876.536623,4879.475926,2349.583917,1868.171238,754.3222191,4721.633973,1084.431722,3903.862243,4019.0511,2751.433753,7684.065967,2117.798651,3128.813562,601.5526623
2246,1158.809023,1037.824956,1845.356887,5102.600758,2423.799987,1903.534037,732.4793273,4779.496675,1097.727574,3583.017129,3938.797895,2670.442792,6971.632686,1695.652631,3242.200823,663.0294346
2244,1124.607211,1006.890037,1804.596742,5410.124293,2576.724559,1967.838551,692.1588839,4759.246746,1290.738858,3374.658377,3886.608219,2519.869089,5855.310023,1270.092756,3356.121724,745.6747472
2242,1112.181903,877.2877697,1760.597181,5671.090785,2629.346432,2002.948106,633.1861534,4540.423347,1095.5893,3111.853106,3848.362194,2294.28614,4662.00226,904.4090527,3453.420665,751.7579352
2240,1055.554818,791.6331927,1695.534603,5636.578094,2737.375413,2031.923798,599.9336204,4284.33414,799.4474671,2751.389755,3874.835769,2146.222608,3715.797463,532.2187203,3531.853553,662.5003581
2238,1002.01893,878.6712341,1631.371574,5442.299215,2881.96488,2069.044071,573.8467387,4176.596431,910.8120732,2502.934362,4012.358225,2064.433247,2905.691035,256.6510042,3541.231787,604.6978718
2236,1006.494517,992.3139245,1591.032994,5414.559948,2863.437307,2057.322068,565.2560876,4214.434063,991.7613338,2440.327339,4186.139804,2021.47507,2430.758767,267.314667,3478.439171,578.4674716
2234,1027.294644,954.5668591,1578.153224,5419.256932,2713.499063,1995.790113,625.9958143,4256.720167,829.8583711,2531.765896,4328.326431,2076.487569,2602.723719,510.9212125,3404.927439,532.581601
2232,1031.667613,841.5042079,1584.321448,5181.080076,2620.112554,1950.210577,704.3527935,4296.336826,887.6070329,2760.06875,4407.573144,2224.89365,3312.366453,840.5173652,3354.186549,525.4810245
2230,1103.270209,825.3533532,1600.864968,5020.231632,2512.39568,1909.387026,654.0631107,4520.973549,1079.393414,3057.40884,4362.205139,2314.349307,4215.172503,1338.434673,3291.647921,608.9800886
2228,1206.870078,843.1539047,1643.460916,5000.194273,2357.885406,1847.555159,616.8272124,4809.352062,1109.675072,3354.998575,4316.236891,2372.97537,5237.956671,1796.234477,3193.331119,650.5731138
2226,1232.107113,852.7589237,1716.500366,5062.880771,2251.712795,1788.731439,703.2051037,4877.020491,1026.84525,3543.532155,4275.963941,2502.532179,6008.257373,1957.478075,3087.391763,579.0016742
2224,1210.007532,908.621742,1804.791519,5188.576371,2254.261365,1780.708309,789.0889236,4791.452067,988.7963208,3518.314811,4150.412739,2675.771121,6235.401799,1883.984085,3008.108572,467.9213168
2222,1270.942723,984.2577357,1884.258538,5293.10299,2296.729569,1830.053637,766.3281165,4871.10314,974.3221171,3307.98408,3991.728154,2758.211843,6179.851946,1756.465667,2946.313937,425.0747575
2220,1344.237351,971.9272671,1898.459085,5394.288042,2320.804348,1874.728097,758.7400367,5003.122284,1016.202773,3067.801798,3865.940395,2685.449986,5899.977862,1472.486511,2918.833232,526.9850608
2218,1349.724453,892.3331288,1801.980296,5634.174359,2404.228802,1846.558006,727.9932155,4979.943498,1017.143155,2821.566624,3756.890113,2488.439897,5201.545608,1097.534365,3035.917622,647.0399952
2216,1275.964495,847.6506022,1686.827136,5753.295933,2588.841698,1835.620435,628.4394135,4830.757905,976.5114677,2584.998529,3773.417835,2293.580871,4234.860288,799.3869214,3247.13576,640.8160565
2214,1150.20648,869.6064241,1649.398323,5569.110208,2723.54532,1908.767449,580.4062992,4700.338589,981.8045013,2446.356242,3975.807959,2201.131747,3392.946694,624.9629117,3339.358019,569.5650845
2212,1041.004781,870.0642818,1605.127174,5517.314171,2643.85044,1890.178417,651.6895642,4616.688927,984.8913513,2447.652868,4141.974895,2186.086725,2841.521235,570.6795998,3259.226565,574.4706577
2210,1032.647365,736.0509877,1513.880061,5517.211354,2486.039374,1740.60117,652.6990948,4639.380378,999.413382,2604.094317,4184.099798,2222.639478,2793.227376,773.3849743,3199.478177,583.070411
2208,1061.366186,627.4762869,1495.310551,5364.3522,2379.491659,1650.764377,623.4180748,4742.517402,1078.295072,2797.855327,4234.858884,2246.114387,3323.67504,1107.537308,3164.418011,565.3249598
2206,1081.034502,715.6970766,1584.155362,5340.74552,2297.517881,1678.984661,693.9673658,4792.638103,1184.985377,2884.231344,4318.199955,2272.86228,4117.186286,1330.732313,3039.557947,564.0840438
2204,1140.150013,839.1038435,1645.592694,5669.084706,2209.796438,1666.714298,747.0072679,4776.227576,1235.356476,2897.2092,4265.791614,2409.429536,4679.467676,1446.596357,2897.602894,556.2009813
2202,1175.00607,763.6714439,1652.685028,5724.765019,2182.318858,1609.412929,666.173941,4910.234361,1238.263623,2960.928094,4102.424413,2585.185928,4897.437739,1540.942142,2886.650382,496.6229428
2200,1158.583716,717.9119132,1667.273058,5524.667548,2222.427201,1598.005118,679.7426944,5077.2783,1238.249336,2926.248261,4041.768524,2575.569707,4953.669061,1433.230749,2935.859189,459.1122144
2198,1155.400184,822.0787993,1715.927677,5570.211368,2282.395802,1649.98421,747.7815217,5064.450558,1317.402858,2811.655465,4083.025772,2456.468558,4868.901535,1222.881318,2914.58947,448.3414477
2196,1172.41831,865.778647,1742.255374,5807.683483,2296.865874,1708.539479,646.6696322,4936.989852,1429.005142,2798.142931,4104.358068,2412.968276,4611.946845,1202.895181,2815.175055,419.2898036
2194,1142.753709,772.1788354,1686.781433,5746.541345,2237.793078,1736.239688,541.2972521,4889.274903,1396.292442,2802.3114,4171.860255,2371.198691,4368.309116,1290.049294,2748.840013,420.6458054
2192,1165.225223,724.5226522,1612.123504,5720.160512,2209.027979,1695.065725,639.1138971,4910.831463,1308.171365,2657.393931,4295.509232,2386.439574,4215.545503,1258.001242,2836.510037,434.5034058
2190,1248.093722,819.5415729,1613.043038,5909.507632,2285.909168,1656.927245,717.6700742,4968.637942,1294.413189,2567.951112,4301.198137,2442.399177,4287.625845,1251.082592,2899.283582,408.5294352
2188,1284.02294,945.5855968,1662.468316,6061.677695,2360.383651,1664.358094,673.1556432,5060.504955,1285.489582,2678.532884,4163.9296,2401.904363,4553.518606,1392.976387,2805.360253,419.9487642
2186,1238.767883,951.1008871,1675.283578,6045.736649,2301.490121,1648.315197,714.7567236,5177.453588,1169.299251,2776.068259,4077.085175,2284.080982,4745.324623,1478.979348,2741.441594,517.6349943
2184,1196.787946,869.9019482,1662.266409,6054.227085,2200.733401,1603.601331,795.5906059,5265.695207,1025.393443,2716.344177,4085.054703,2297.304447,4762.587218,1378.082247,2837.602291,508.7714619
2182,1197.853205,859.1065029,1631.292586,6072.697289,2180.444175,1626.320263,789.3944729,5209.713086,925.2042336,2637.5489,4079.058732,2323.525585,4701.588796,1281.934598,2840.970615,404.6039686
2180,1241.309549,872.659805,1605.379864,6155.492617,2246.124546,1673.384185,698.9978244,5124.925844,940.3540235,2554.968517,4079.14714,2270.073938,4532.271752,1234.049451,2764.873871,345.4878432
